ship date;tracking;state;zip;custom weight;weight;zone;G;;I;;;J;shipper
2016/1/5;1Z091YW70394951697;TX;77445;0;0;6;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/5;1Z091YW70394951697;TX;77445;0;0;6;FSC;FSC;Fuel Surcharge;33.17;0.58;1.16;M T L International
2016/1/5;1Z091YW70394951697;TX;77445;0;0;6;ACC;FTP;Third Party Billing Service;23.34;0.29;0.58;M T L International
2016/1/5;1Z091YW70394951697;TX;77445;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70392162463;OK;73119;16;25;6;FRT;3;Ground Residential Third Party;0;8.33;13.59;M T L International
2016/1/5;1Z091YW70392162463;OK;73119;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70392162463;OK;73119;0;0;6;FSC;FSC;Fuel Surcharge;25.17;0.5;0.82;M T L International
2016/1/5;1Z091YW70392162463;OK;73119;0;0;6;ACC;FTP;Third Party Billing Service;16.52;0.25;0.41;M T L International
2016/1/5;1Z091YW70392162463;OK;73119;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390402073;ID;83318;16;25;5;FRT;3;Ground Residential Third Party;0;6.79;11.07;M T L International
2016/1/5;1Z091YW70390402073;ID;83318;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390402073;ID;83318;0;0;5;ACC;RDR;Delivery Area Surcharge;0;0;3.15;M T L International
2016/1/5;1Z091YW70390402073;ID;83318;0;0;5;FSC;FSC;Fuel Surcharge;24.26;0.42;0.85;M T L International
2016/1/5;1Z091YW70390402073;ID;83318;0;0;5;ACC;FTP;Third Party Billing Service;17.18;0.21;0.43;M T L International
2016/1/5;1Z091YW70390402073;ID;83318;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390762514;TX;75044;16;25;6;FRT;3;Ground Residential Third Party;0;8.33;13.59;M T L International
2016/1/5;1Z091YW70390762514;TX;75044;0;0;6;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390762514;TX;75044;0;0;6;FSC;FSC;Fuel Surcharge;25.17;0.5;0.82;M T L International
2016/1/5;1Z091YW70390762514;TX;75044;0;0;6;ACC;FTP;Third Party Billing Service;16.52;0.25;0.41;M T L International
2016/1/5;1Z091YW70390762514;TX;75044;0;0;6;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70391480308;CO;80401;16;25;5;FRT;3;Ground Residential Third Party;0;6.79;11.07;M T L International
2016/1/5;1Z091YW70391480308;CO;80401;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70391480308;CO;80401;0;0;5;FSC;FSC;Fuel Surcharge;21.11;0.42;0.69;M T L International
2016/1/5;1Z091YW70391480308;CO;80401;0;0;5;ACC;FTP;Third Party Billing Service;13.87;0.21;0.35;M T L International
2016/1/5;1Z091YW70391480308;CO;80401;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390203378;CO;80905;16;25;5;FRT;3;Ground Residential Third Party;0;6.79;11.07;M T L International
2016/1/5;1Z091YW70390203378;CO;80905;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390203378;CO;80905;0;0;5;FSC;FSC;Fuel Surcharge;21.11;0.42;0.69;M T L International
2016/1/5;1Z091YW70390203378;CO;80905;0;0;5;ACC;FTP;Third Party Billing Service;13.87;0.21;0.35;M T L International
2016/1/5;1Z091YW70390203378;CO;80905;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70395108767;WA;98272;7;7;5;FRT;3;Ground Residential Third Party;0;4.01;7.12;M T L International
2016/1/5;1Z091YW70395108767;WA;98272;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70395108767;WA;98272;0;0;5;FSC;FSC;Fuel Surcharge;14.38;0.27;0.48;M T L International
2016/1/5;1Z091YW70395108767;WA;98272;0;0;5;ACC;FTP;Third Party Billing Service;9.71;0.14;0.24;M T L International
2016/1/5;1Z091YW70390625181;HI;96732;25;29;46;FRT;3;Ground Residential Third Party;0;24.22;81.12;M T L International
2016/1/5;1Z091YW70390625181;HI;96732;0;0;46;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390625181;HI;96732;0;0;46;ACC;HIR;Remote Area Surcharge;0;0;6.75;M T L International
2016/1/5;1Z091YW70390625181;HI;96732;0;0;46;FSC;FSC;Fuel Surcharge;115.34;1.33;4.73;M T L International
2016/1/5;1Z091YW70390625181;HI;96732;0;0;46;ACC;FTP;Third Party Billing Service;94.71;0.67;2.37;M T L International
2016/1/5;1Z091YW70390625181;HI;96732;0;0;46;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70390233407;ID;83533;17;30;5;FRT;3;Ground Residential Third Party;0;7.9;12.9;M T L International
2016/1/5;1Z091YW70390233407;ID;83533;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70390233407;ID;83533;0;0;5;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/5;1Z091YW70390233407;ID;83533;0;0;5;FSC;FSC;Fuel Surcharge;28.05;0.47;1;M T L International
2016/1/5;1Z091YW70390233407;ID;83533;0;0;5;ACC;FTP;Third Party Billing Service;20.01;0.24;0.5;M T L International
2016/1/5;1Z091YW70390233407;ID;83533;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/5;1Z091YW70393267812;WA;98597;16;25;5;FRT;3;Ground Residential Third Party;0;6.79;11.07;M T L International
2016/1/5;1Z091YW70393267812;WA;98597;0;0;5;ACC;RES;Residential Surcharge;0;1.14;2.11;M T L International
2016/1/5;1Z091YW70393267812;WA;98597;0;0;5;ACC;LDR;Delivery Area Surcharge - Extended;0;0;4;M T L International
2016/1/5;1Z091YW70393267812;WA;98597;0;0;5;FSC;FSC;Fuel Surcharge;25.11;0.42;0.9;M T L International
2016/1/5;1Z091YW70393267812;WA;98597;0;0;5;ACC;FTP;Third Party Billing Service;18.08;0.21;0.45;M T L International
2016/1/5;1Z091YW70393267812;WA;98597;0;0;5;INF;3;Ground Residential Third Party;0;0;0;M T L International
2016/1/6;1Z091YW70394542914;CA;92154;51;60;2;FRT;3;Ground Commercial Third Party;0;7.99;9.75;M T L International
2016/1/6;1Z091YW70394542914;CA;92154;0;0;2;FSC;FSC;Fuel Surcharge;17.74;0.42;0.51;M T L International
2016/1/6;1Z091YW70394542914;CA;92154;0;0;2;ACC;FTP;Third Party Billing Service;10.26;0.21;0.26;M T L International
2016/1/6;1Z091YW70394542914;CA;92154;0;0;2;INF;3;Ground Commercial Third Party;0;0;0;M T L International
